Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,2000 [2000]
Czech Republic,CZE,Total,TOT,Zambia,ZMB,8
Czech Republic,CZE,Total,TOT,Zimbabwe,ZWE,85
Denmark,DNK,Total,TOT,Afghanistan,AFG,3
Denmark,DNK,Total,TOT,Algeria,DZA,5
Denmark,DNK,Total,TOT,Andorra,AND,35
Denmark,DNK,Total,TOT,Angola,AGO,13
Denmark,DNK,Total,TOT,Antigua and Barbuda,ATG,32
Denmark,DNK,Total,TOT,Argentina,ARG,358
Denmark,DNK,Total,TOT,Australia,AUS,8944
Denmark,DNK,Total,TOT,Austria,AUT,1148
Denmark,DNK,Total,TOT,"Bahamas, The",BHS,9
Denmark,DNK,Total,TOT,Bahrain,BHR,2
Denmark,DNK,Total,TOT,Bangladesh,BGD,8
Denmark,DNK,Total,TOT,Barbados,BRB,1
Denmark,DNK,Total,TOT,Belgium,BEL,3403
Denmark,DNK,Total,TOT,Belize,BLZ,8
Denmark,DNK,Total,TOT,Benin,BEN,10
Denmark,DNK,Total,TOT,Bermuda,BMU,13
Denmark,DNK,Total,TOT,Bhutan,BTN,26
Denmark,DNK,Total,TOT,Bolivia,BOL,67
Denmark,DNK,Total,TOT,Bosnia and Herzegovina,BIH,216
Denmark,DNK,Total,TOT,Botswana,BWA,11
Denmark,DNK,Total,TOT,Brazil,BRA,451
Denmark,DNK,Total,TOT,Bulgaria,BGR,30
Denmark,DNK,Total,TOT,Burkina Faso,BFA,5
Denmark,DNK,Total,TOT,Burundi,BDI,1
Denmark,DNK,Total,TOT,Cambodia,KHM,5
Denmark,DNK,Total,TOT,Cameroon,CMR,108
Denmark,DNK,Total,TOT,Canada,CAN,17882
Denmark,DNK,Total,TOT,Cape Verde,CPV,4
Denmark,DNK,Total,TOT,Cayman Islands,CYM,1
Denmark,DNK,Total,TOT,Chad,TCD,13
Denmark,DNK,Total,TOT,Chile,CHL,227
Denmark,DNK,Total,TOT,China,CHN,14
Denmark,DNK,Total,TOT,Colombia,COL,74
Denmark,DNK,Total,TOT,Comoros,COM,2
Denmark,DNK,Total,TOT,"Congo, Dem. Rep.",COD,64
Denmark,DNK,Total,TOT,Cook Islands,COK,2
Denmark,DNK,Total,TOT,Costa Rica,CRI,48
Denmark,DNK,Total,TOT,Cote d'Ivoire,CIV,20
Denmark,DNK,Total,TOT,Croatia,HRV,35
Denmark,DNK,Total,TOT,Cuba,CUB,1
Denmark,DNK,Total,TOT,Cyprus,CYP,77
Denmark,DNK,Total,TOT,Czech Republic,CZE,132
Denmark,DNK,Total,TOT,Djibouti,DJI,7
Denmark,DNK,Total,TOT,Dominican Republic,DOM,85
Denmark,DNK,Total,TOT,Ecuador,ECU,63
Denmark,DNK,Total,TOT,"Egypt, Arab Rep.",EGY,286
Denmark,DNK,Total,TOT,Eritrea,ERI,6
Denmark,DNK,Total,TOT,Estonia,EST,52
Denmark,DNK,Total,TOT,Ethiopia,ETH,4
Denmark,DNK,Total,TOT,Falkland Islands (Malvinas),FLK,3
Denmark,DNK,Total,TOT,Fiji,FJI,1
Denmark,DNK,Total,TOT,Finland,FIN,787
Denmark,DNK,Total,TOT,France,FRA,26958
Denmark,DNK,Total,TOT,French Guiana,GUF,3
Denmark,DNK,Total,TOT,French Polynesia,PYF,4
Denmark,DNK,Total,TOT,Gabon,GAB,1
Denmark,DNK,Total,TOT,"Gambia, The",GMB,2
Denmark,DNK,Total,TOT,Germany,DEU,21446
Denmark,DNK,Total,TOT,Ghana,GHA,16
Denmark,DNK,Total,TOT,Gibraltar,GIB,10
Denmark,DNK,Total,TOT,Greece,GRC,822
Denmark,DNK,Total,TOT,Greenland,GRL,6808
Denmark,DNK,Total,TOT,Guadeloupe,GLP,9
Denmark,DNK,Total,TOT,Guam,GUM,6
Denmark,DNK,Total,TOT,Guatemala,GTM,6
Denmark,DNK,Total,TOT,Guinea,GIN,5
Denmark,DNK,Total,TOT,Honduras,HND,13
Denmark,DNK,Total,TOT,"Hong Kong SAR, China",HKG,44
Denmark,DNK,Total,TOT,Hungary,HUN,116
Denmark,DNK,Total,TOT,Iceland,ISL,2306
Denmark,DNK,Total,TOT,India,IND,189
Denmark,DNK,Total,TOT,Indonesia,IDN,44
Denmark,DNK,Total,TOT,"Iran, Islamic Rep.",IRN,3
Denmark,DNK,Total,TOT,Ireland,IRL,789
Denmark,DNK,Total,TOT,Israel,ISR,170
Denmark,DNK,Total,TOT,Italy,ITA,2618
Denmark,DNK,Total,TOT,Jamaica,JAM,3
Denmark,DNK,Total,TOT,Japan,JPN,151
Denmark,DNK,Total,TOT,Jordan,JOR,50
Denmark,DNK,Total,TOT,Kenya,KEN,15
Denmark,DNK,Total,TOT,Kiribati,KIR,2
Denmark,DNK,Total,TOT,"Korea, Dem. Rep.",PRK,1
Denmark,DNK,Total,TOT,"Korea, Rep.",KOR,1
Denmark,DNK,Total,TOT,Kuwait,KWT,117
Denmark,DNK,Total,TOT,Kyrgyz Republic,KGZ,2
Denmark,DNK,Total,TOT,Lao PDR,LAO,3
Denmark,DNK,Total,TOT,Latvia,LVA,88
Denmark,DNK,Total,TOT,Lebanon,LBN,100
Denmark,DNK,Total,TOT,Liberia,LBR,5
Denmark,DNK,Total,TOT,Libya,LBY,3
Denmark,DNK,Total,TOT,Liechtenstein,LIE,34
Denmark,DNK,Total,TOT,Lithuania,LTU,88
Denmark,DNK,Total,TOT,Luxembourg,LUX,1505
Denmark,DNK,Total,TOT,"Macao SAR, China",MAC,1
Denmark,DNK,Total,TOT,"Macedonia, FYR",MKD,564
Denmark,DNK,Total,TOT,Madagascar,MDG,4
Denmark,DNK,Total,TOT,Malawi,MWI,6
Denmark,DNK,Total,TOT,Malaysia,MYS,32
Denmark,DNK,Total,TOT,Malta,MLT,2
Denmark,DNK,Total,TOT,Martinique,MTQ,3
Denmark,DNK,Total,TOT,Mauritania,MRT,2
Denmark,DNK,Total,TOT,Mauritius,MUS,8
Denmark,DNK,Total,TOT,Mayotte,MYT,2
Denmark,DNK,Total,TOT,Mexico,MEX,244
Denmark,DNK,Total,TOT,Monaco,MCO,78
Denmark,DNK,Total,TOT,Mozambique,MOZ,46
Denmark,DNK,Total,TOT,Myanmar,MMR,14
Denmark,DNK,Total,TOT,Namibia,NAM,52
Denmark,DNK,Total,TOT,Nepal,NPL,15
Denmark,DNK,Total,TOT,Netherlands,NLD,3115
Denmark,DNK,Total,TOT,Netherlands Antilles,ANT,4
Denmark,DNK,Total,TOT,New Caledonia,NCL,5
Denmark,DNK,Total,TOT,New Zealand,NZL,1452
Denmark,DNK,Total,TOT,Nicaragua,NIC,51
Denmark,DNK,Total,TOT,Niger,NER,32
Denmark,DNK,Total,TOT,Nigeria,NGA,293
Denmark,DNK,Total,TOT,Northern Mariana Islands,MNP,1
Denmark,DNK,Total,TOT,Norway,NOR,22173
Denmark,DNK,Total,TOT,Oman,OMN,5
Denmark,DNK,Total,TOT,Pakistan,PAK,23
Denmark,DNK,Total,TOT,Palau,PLW,1
Denmark,DNK,Total,TOT,Panama,PAN,41
Denmark,DNK,Total,TOT,Paraguay,PRY,21
Denmark,DNK,Total,TOT,Peru,PER,53
Denmark,DNK,Total,TOT,Philippines,PHL,838
Denmark,DNK,Total,TOT,Poland,POL,749
Denmark,DNK,Total,TOT,Portugal,PRT,371
Denmark,DNK,Total,TOT,Puerto Rico,PRI,28
Denmark,DNK,Total,TOT,Qatar,QAT,149
Denmark,DNK,Total,TOT,Reunion,REU,19
Denmark,DNK,Total,TOT,Romania,ROU,57
Denmark,DNK,Total,TOT,Rwanda,RWA,3
Denmark,DNK,Total,TOT,Saint Helena,SHN,1
Denmark,DNK,Total,TOT,Saudi Arabia,SAU,45
Denmark,DNK,Total,TOT,Senegal,SEN,3
Denmark,DNK,Total,TOT,Serbia and Montenegro,SCG,2705
Denmark,DNK,Total,TOT,Seychelles,SYC,20
Denmark,DNK,Total,TOT,Singapore,SGP,10
Denmark,DNK,Total,TOT,Slovak Republic,SVK,14
Denmark,DNK,Total,TOT,Solomon Islands,SLB,1
Denmark,DNK,Total,TOT,Somalia,SOM,11
Denmark,DNK,Total,TOT,South Africa,ZAF,1068
Denmark,DNK,Total,TOT,Spain,ESP,4639
Denmark,DNK,Total,TOT,Sri Lanka,LKA,32
Denmark,DNK,Total,TOT,Sudan,SDN,209
Denmark,DNK,Total,TOT,Swaziland,SWZ,2
Denmark,DNK,Total,TOT,Sweden,SWE,37783
Denmark,DNK,Total,TOT,Switzerland,CHE,3381
Denmark,DNK,Total,TOT,Syrian Arab Republic,SYR,20
Denmark,DNK,Total,TOT,"Taiwan, China",TWN,2
Denmark,DNK,Total,TOT,Tanzania,TZA,662
Denmark,DNK,Total,TOT,Thailand,THA,692
Denmark,DNK,Total,TOT,Togo,TGO,167
Denmark,DNK,Total,TOT,Tonga,TON,2
Denmark,DNK,Total,TOT,Trinidad and Tobago,TTO,2
Denmark,DNK,Total,TOT,Tunisia,TUN,6
Denmark,DNK,Total,TOT,Turkey,TUR,3355
Denmark,DNK,Total,TOT,Uganda,UGA,40
Denmark,DNK,Total,TOT,United Arab Emirates,ARE,68
Denmark,DNK,Total,TOT,United Kingdom,GBR,1680
Denmark,DNK,Total,TOT,United States,USA,33156
Denmark,DNK,Total,TOT,Uruguay,URY,48
Denmark,DNK,Total,TOT,"Venezuela, RB",VEN,124
Denmark,DNK,Total,TOT,Vietnam,VNM,19
Denmark,DNK,Total,TOT,Virgin Islands (U.S.),VIR,76
Denmark,DNK,Total,TOT,"Virgin Islands, British",VGB,1
Denmark,DNK,Total,TOT,West Bank and Gaza,PSE,19
Denmark,DNK,Total,TOT,"Yemen, Rep.",YEM,9
Denmark,DNK,Total,TOT,Zambia,ZMB,8
Denmark,DNK,Total,TOT,Zimbabwe,ZWE,160
Djibouti,DJI,Total,TOT,Australia,AUS,61
Djibouti,DJI,Total,TOT,Austria,AUT,2
Djibouti,DJI,Total,TOT,Belgium,BEL,22
Djibouti,DJI,Total,TOT,Brazil,BRA,5
Djibouti,DJI,Total,TOT,Cameroon,CMR,2
Djibouti,DJI,Total,TOT,Canada,CAN,486
Djibouti,DJI,Total,TOT,Colombia,COL,1
Djibouti,DJI,Total,TOT,"Congo, Dem. Rep.",COD,16
Djibouti,DJI,Total,TOT,Cote d'Ivoire,CIV,2
Djibouti,DJI,Total,TOT,Cyprus,CYP,2
Djibouti,DJI,Total,TOT,Czech Republic,CZE,5
Djibouti,DJI,Total,TOT,Denmark,DNK,16
Djibouti,DJI,Total,TOT,"Egypt, Arab Rep.",EGY,250
Djibouti,DJI,Total,TOT,Ethiopia,ETH,1513
Djibouti,DJI,Total,TOT,Finland,FIN,2
Djibouti,DJI,Total,TOT,France,FRA,87
Djibouti,DJI,Total,TOT,French Guiana,GUF,55
Djibouti,DJI,Total,TOT,Germany,DEU,296
Djibouti,DJI,Total,TOT,Greece,GRC,2
Djibouti,DJI,Total,TOT,Hungary,HUN,1
Djibouti,DJI,Total,TOT,India,IND,4
Djibouti,DJI,Total,TOT,Indonesia,IDN,2
Djibouti,DJI,Total,TOT,Ireland,IRL,2
Djibouti,DJI,Total,TOT,Israel,ISR,3
Djibouti,DJI,Total,TOT,Italy,ITA,22
Djibouti,DJI,Total,TOT,Jordan,JOR,8
Djibouti,DJI,Total,TOT,Kyrgyz Republic,KGZ,4
Djibouti,DJI,Total,TOT,Libya,LBY,7
Djibouti,DJI,Total,TOT,"Macedonia, FYR",MKD,3
Djibouti,DJI,Total,TOT,Netherlands,NLD,107
Djibouti,DJI,Total,TOT,New Zealand,NZL,9
Djibouti,DJI,Total,TOT,Nigeria,NGA,7
Djibouti,DJI,Total,TOT,Norway,NOR,11
Djibouti,DJI,Total,TOT,Peru,PER,3
Djibouti,DJI,Total,TOT,Poland,POL,3
Djibouti,DJI,Total,TOT,Saudi Arabia,SAU,1
Djibouti,DJI,Total,TOT,Spain,ESP,10
Djibouti,DJI,Total,TOT,Sudan,SDN,31
Djibouti,DJI,Total,TOT,Sweden,SWE,56
Djibouti,DJI,Total,TOT,Switzerland,CHE,11
Djibouti,DJI,Total,TOT,Thailand,THA,2
Djibouti,DJI,Total,TOT,United Arab Emirates,ARE,2
Djibouti,DJI,Total,TOT,United Kingdom,GBR,919
Djibouti,DJI,Total,TOT,United States,USA,417
Djibouti,DJI,Total,TOT,West Bank and Gaza,PSE,32
Dominica,DMA,Total,TOT,Anguilla,AIA,161
Dominica,DMA,Total,TOT,Antigua and Barbuda,ATG,2675
Dominica,DMA,Total,TOT,Armenia,ARM,9
Dominica,DMA,Total,TOT,Aruba,ABW,132
Dominica,DMA,Total,TOT,Australia,AUS,6
Dominica,DMA,Total,TOT,Austria,AUT,9
Dominica,DMA,Total,TOT,"Bahamas, The",BHS,44
Dominica,DMA,Total,TOT,Barbados,BRB,540
Dominica,DMA,Total,TOT,Belgium,BEL,6
Dominica,DMA,Total,TOT,Belize,BLZ,2
Dominica,DMA,Total,TOT,Botswana,BWA,2
Dominica,DMA,Total,TOT,Canada,CAN,2745
Dominica,DMA,Total,TOT,Cayman Islands,CYM,145
Dominica,DMA,Total,TOT,Chile,CHL,28
Dominica,DMA,Total,TOT,China,CHN,3
Dominica,DMA,Total,TOT,Colombia,COL,40
Dominica,DMA,Total,TOT,Costa Rica,CRI,4
Dominica,DMA,Total,TOT,Cuba,CUB,142
Dominica,DMA,Total,TOT,Czech Republic,CZE,1
Dominica,DMA,Total,TOT,Denmark,DNK,9
Dominica,DMA,Total,TOT,Dominican Republic,DOM,30
Dominica,DMA,Total,TOT,Ecuador,ECU,4
Dominica,DMA,Total,TOT,Finland,FIN,1
Dominica,DMA,Total,TOT,France,FRA,115
Dominica,DMA,Total,TOT,French Guiana,GUF,207
Dominica,DMA,Total,TOT,Germany,DEU,70
Dominica,DMA,Total,TOT,Greece,GRC,248
Dominica,DMA,Total,TOT,Grenada,GRD,78
Dominica,DMA,Total,TOT,Guadeloupe,GLP,6275
Dominica,DMA,Total,TOT,Haiti,HTI,89
Dominica,DMA,Total,TOT,Hungary,HUN,6
Dominica,DMA,Total,TOT,Ireland,IRL,3
Dominica,DMA,Total,TOT,Israel,ISR,9
Dominica,DMA,Total,TOT,Italy,ITA,45
Dominica,DMA,Total,TOT,Jamaica,JAM,308
Dominica,DMA,Total,TOT,Japan,JPN,48
Dominica,DMA,Total,TOT,Luxembourg,LUX,11
Dominica,DMA,Total,TOT,"Macedonia, FYR",MKD,1
Dominica,DMA,Total,TOT,Martinique,MTQ,246
Dominica,DMA,Total,TOT,Mexico,MEX,127
Dominica,DMA,Total,TOT,Montserrat,MSR,36
Dominica,DMA,Total,TOT,Mozambique,MOZ,1
Dominica,DMA,Total,TOT,Netherlands,NLD,73
Dominica,DMA,Total,TOT,Netherlands Antilles,ANT,150
Dominica,DMA,Total,TOT,New Zealand,NZL,6
Dominica,DMA,Total,TOT,Nigeria,NGA,19
Dominica,DMA,Total,TOT,Norway,NOR,10
Dominica,DMA,Total,TOT,Panama,PAN,7
Dominica,DMA,Total,TOT,Peru,PER,6
Dominica,DMA,Total,TOT,Puerto Rico,PRI,2919
Dominica,DMA,Total,TOT,Russian Federation,RUS,127
Dominica,DMA,Total,TOT,Spain,ESP,357
Dominica,DMA,Total,TOT,St. Kitts and Nevis,KNA,132
Dominica,DMA,Total,TOT,St. Lucia,LCA,213
Dominica,DMA,Total,TOT,St. Vincent and the Grenadines,VCT,105
Dominica,DMA,Total,TOT,Sweden,SWE,45
Dominica,DMA,Total,TOT,Switzerland,CHE,182
Dominica,DMA,Total,TOT,Togo,TGO,2
Dominica,DMA,Total,TOT,Trinidad and Tobago,TTO,213
Dominica,DMA,Total,TOT,Turkey,TUR,7
Dominica,DMA,Total,TOT,Turks and Caicos Islands,TCA,23
Dominica,DMA,Total,TOT,Ukraine,UKR,86
Dominica,DMA,Total,TOT,United Kingdom,GBR,174
Dominica,DMA,Total,TOT,United States,USA,17967
Dominica,DMA,Total,TOT,Uruguay,URY,2
Dominica,DMA,Total,TOT,"Venezuela, RB",VEN,8
Dominica,DMA,Total,TOT,Virgin Islands (U.S.),VIR,4919
Dominica,DMA,Total,TOT,"Virgin Islands, British",VGB,656
Dominican Republic,DOM,Total,TOT,Andorra,AND,7
Dominican Republic,DOM,Total,TOT,Anguilla,AIA,231
Dominican Republic,DOM,Total,TOT,Antigua and Barbuda,ATG,1005
Dominican Republic,DOM,Total,TOT,Argentina,ARG,1524
Dominican Republic,DOM,Total,TOT,Armenia,ARM,171
Dominican Republic,DOM,Total,TOT,Aruba,ABW,3630
Dominican Republic,DOM,Total,TOT,Australia,AUS,47
Dominican Republic,DOM,Total,TOT,Austria,AUT,1144
Dominican Republic,DOM,Total,TOT,"Bahamas, The",BHS,59
Dominican Republic,DOM,Total,TOT,Barbados,BRB,174
Dominican Republic,DOM,Total,TOT,Belgium,BEL,648
Dominican Republic,DOM,Total,TOT,Belize,BLZ,14
Dominican Republic,DOM,Total,TOT,Bermuda,BMU,4
Dominican Republic,DOM,Total,TOT,Bolivia,BOL,12
Dominican Republic,DOM,Total,TOT,Bosnia and Herzegovina,BIH,8
Dominican Republic,DOM,Total,TOT,Brazil,BRA,102
Dominican Republic,DOM,Total,TOT,Cambodia,KHM,3
Dominican Republic,DOM,Total,TOT,Cameroon,CMR,27
Dominican Republic,DOM,Total,TOT,Canada,CAN,5150
Dominican Republic,DOM,Total,TOT,Cayman Islands,CYM,415
Dominican Republic,DOM,Total,TOT,Chad,TCD,3
Dominican Republic,DOM,Total,TOT,Chile,CHL,272
Dominican Republic,DOM,Total,TOT,China,CHN,8
Dominican Republic,DOM,Total,TOT,Colombia,COL,318
Dominican Republic,DOM,Total,TOT,Comoros,COM,2
Dominican Republic,DOM,Total,TOT,"Congo, Dem. Rep.",COD,7
Dominican Republic,DOM,Total,TOT,Costa Rica,CRI,825
Dominican Republic,DOM,Total,TOT,Cuba,CUB,130
Dominican Republic,DOM,Total,TOT,Cyprus,CYP,5
Dominican Republic,DOM,Total,TOT,Czech Republic,CZE,6
Dominican Republic,DOM,Total,TOT,Denmark,DNK,76
Dominican Republic,DOM,Total,TOT,Dominica,DMA,33
Dominican Republic,DOM,Total,TOT,Ecuador,ECU,134
Dominican Republic,DOM,Total,TOT,El Salvador,SLV,30
Dominican Republic,DOM,Total,TOT,Falkland Islands (Malvinas),FLK,1
Dominican Republic,DOM,Total,TOT,Finland,FIN,47
Dominican Republic,DOM,Total,TOT,France,FRA,7123
Dominican Republic,DOM,Total,TOT,French Guiana,GUF,67
Dominican Republic,DOM,Total,TOT,Gabon,GAB,2
Dominican Republic,DOM,Total,TOT,Germany,DEU,3277
Dominican Republic,DOM,Total,TOT,Ghana,GHA,3
Dominican Republic,DOM,Total,TOT,Greece,GRC,130
Dominican Republic,DOM,Total,TOT,Greenland,GRL,3
Dominican Republic,DOM,Total,TOT,Grenada,GRD,181
Dominican Republic,DOM,Total,TOT,Guadeloupe,GLP,227
Dominican Republic,DOM,Total,TOT,Guatemala,GTM,68
Dominican Republic,DOM,Total,TOT,Guinea,GIN,1
Dominican Republic,DOM,Total,TOT,Guinea-Bissau,GNB,3
Dominican Republic,DOM,Total,TOT,Guyana,GUY,4
Dominican Republic,DOM,Total,TOT,Haiti,HTI,12882
Dominican Republic,DOM,Total,TOT,Honduras,HND,100
Dominican Republic,DOM,Total,TOT,"Hong Kong SAR, China",HKG,4
Dominican Republic,DOM,Total,TOT,Hungary,HUN,6
Dominican Republic,DOM,Total,TOT,Iceland,ISL,5
Dominican Republic,DOM,Total,TOT,India,IND,17
Dominican Republic,DOM,Total,TOT,Indonesia,IDN,16
Dominican Republic,DOM,Total,TOT,Ireland,IRL,5
Dominican Republic,DOM,Total,TOT,Israel,ISR,15
Dominican Republic,DOM,Total,TOT,Italy,ITA,17851
Dominican Republic,DOM,Total,TOT,Jamaica,JAM,942
Dominican Republic,DOM,Total,TOT,Japan,JPN,110
Dominican Republic,DOM,Total,TOT,Kenya,KEN,2
Dominican Republic,DOM,Total,TOT,Kuwait,KWT,1
Dominican Republic,DOM,Total,TOT,Liberia,LBR,38
Dominican Republic,DOM,Total,TOT,Liechtenstein,LIE,5
Dominican Republic,DOM,Total,TOT,Lithuania,LTU,1
Dominican Republic,DOM,Total,TOT,Luxembourg,LUX,178
Dominican Republic,DOM,Total,TOT,"Macedonia, FYR",MKD,63
Dominican Republic,DOM,Total,TOT,Martinique,MTQ,314
Dominican Republic,DOM,Total,TOT,Mexico,MEX,882
Dominican Republic,DOM,Total,TOT,Monaco,MCO,21
Dominican Republic,DOM,Total,TOT,Montserrat,MSR,3
Dominican Republic,DOM,Total,TOT,Myanmar,MMR,5
Dominican Republic,DOM,Total,TOT,Netherlands,NLD,6172
Dominican Republic,DOM,Total,TOT,Netherlands Antilles,ANT,8826
Dominican Republic,DOM,Total,TOT,New Zealand,NZL,9
Dominican Republic,DOM,Total,TOT,Nicaragua,NIC,60
Dominican Republic,DOM,Total,TOT,Nigeria,NGA,11
Dominican Republic,DOM,Total,TOT,Norway,NOR,241
Dominican Republic,DOM,Total,TOT,Panama,PAN,5962
Dominican Republic,DOM,Total,TOT,Paraguay,PRY,15
Dominican Republic,DOM,Total,TOT,Peru,PER,89
Dominican Republic,DOM,Total,TOT,Philippines,PHL,701
Dominican Republic,DOM,Total,TOT,Poland,POL,3
Dominican Republic,DOM,Total,TOT,Puerto Rico,PRI,8365
Dominican Republic,DOM,Total,TOT,Qatar,QAT,1
Dominican Republic,DOM,Total,TOT,Russian Federation,RUS,2279
Dominican Republic,DOM,Total,TOT,Rwanda,RWA,1
Dominican Republic,DOM,Total,TOT,Serbia and Montenegro,SCG,38
Dominican Republic,DOM,Total,TOT,Seychelles,SYC,3
Dominican Republic,DOM,Total,TOT,Singapore,SGP,4
Dominican Republic,DOM,Total,TOT,Slovak Republic,SVK,4
Dominican Republic,DOM,Total,TOT,Spain,ESP,35587
Dominican Republic,DOM,Total,TOT,St. Kitts and Nevis,KNA,368
Dominican Republic,DOM,Total,TOT,St. Lucia,LCA,105
Dominican Republic,DOM,Total,TOT,St. Vincent and the Grenadines,VCT,164
Dominican Republic,DOM,Total,TOT,Sudan,SDN,36
Dominican Republic,DOM,Total,TOT,Suriname,SUR,5
Dominican Republic,DOM,Total,TOT,Sweden,SWE,242
Dominican Republic,DOM,Total,TOT,Switzerland,CHE,4688
Dominican Republic,DOM,Total,TOT,Tanzania,TZA,32
Dominican Republic,DOM,Total,TOT,Thailand,THA,581
Dominican Republic,DOM,Total,TOT,Togo,TGO,1
Dominican Republic,DOM,Total,TOT,Trinidad and Tobago,TTO,612
Dominican Republic,DOM,Total,TOT,Turkey,TUR,12
Dominican Republic,DOM,Total,TOT,Turks and Caicos Islands,TCA,390
Dominican Republic,DOM,Total,TOT,Ukraine,UKR,1540
Dominican Republic,DOM,Total,TOT,United Arab Emirates,ARE,3
Dominican Republic,DOM,Total,TOT,United Kingdom,GBR,10827
Dominican Republic,DOM,Total,TOT,United States,USA,706894
Dominican Republic,DOM,Total,TOT,Uruguay,URY,35
Dominican Republic,DOM,Total,TOT,"Venezuela, RB",VEN,14307
Dominican Republic,DOM,Total,TOT,Vietnam,VNM,15
Dominican Republic,DOM,Total,TOT,Virgin Islands (U.S.),VIR,3201
Dominican Republic,DOM,Total,TOT,"Virgin Islands, British",VGB,739
Ecuador,ECU,Total,TOT,Andorra,AND,28
Ecuador,ECU,Total,TOT,Antigua and Barbuda,ATG,2
Ecuador,ECU,Total,TOT,Argentina,ARG,2035
Ecuador,ECU,Total,TOT,Armenia,ARM,108
Ecuador,ECU,Total,TOT,Aruba,ABW,35
Ecuador,ECU,Total,TOT,Australia,AUS,1324
Ecuador,ECU,Total,TOT,Austria,AUT,242
Ecuador,ECU,Total,TOT,"Bahamas, The",BHS,12
Ecuador,ECU,Total,TOT,Barbados,BRB,4
Ecuador,ECU,Total,TOT,Belgium,BEL,1212
Ecuador,ECU,Total,TOT,Belize,BLZ,2
Ecuador,ECU,Total,TOT,Benin,BEN,1
Ecuador,ECU,Total,TOT,Bermuda,BMU,40
Ecuador,ECU,Total,TOT,Bolivia,BOL,663
Ecuador,ECU,Total,TOT,Bosnia and Herzegovina,BIH,11
Ecuador,ECU,Total,TOT,Botswana,BWA,3
Ecuador,ECU,Total,TOT,Brazil,BRA,1188
Ecuador,ECU,Total,TOT,Bulgaria,BGR,5
Ecuador,ECU,Total,TOT,Cambodia,KHM,2
Ecuador,ECU,Total,TOT,Cameroon,CMR,3
Ecuador,ECU,Total,TOT,Canada,CAN,11121
Ecuador,ECU,Total,TOT,Cayman Islands,CYM,4
Ecuador,ECU,Total,TOT,Chad,TCD,3
Ecuador,ECU,Total,TOT,Chile,CHL,8846
Ecuador,ECU,Total,TOT,Colombia,COL,11366
Ecuador,ECU,Total,TOT,"Congo, Dem. Rep.",COD,16
Ecuador,ECU,Total,TOT,Costa Rica,CRI,956
Ecuador,ECU,Total,TOT,Croatia,HRV,11
Ecuador,ECU,Total,TOT,Cuba,CUB,3
Ecuador,ECU,Total,TOT,Cyprus,CYP,4
Ecuador,ECU,Total,TOT,Czech Republic,CZE,39
Ecuador,ECU,Total,TOT,Denmark,DNK,389
Ecuador,ECU,Total,TOT,Dominican Republic,DOM,1159
Ecuador,ECU,Total,TOT,El Salvador,SLV,92
Ecuador,ECU,Total,TOT,Finland,FIN,75
Ecuador,ECU,Total,TOT,France,FRA,17761
Ecuador,ECU,Total,TOT,French Guiana,GUF,15
Ecuador,ECU,Total,TOT,French Polynesia,PYF,3
Ecuador,ECU,Total,TOT,Gabon,GAB,3
Ecuador,ECU,Total,TOT,Germany,DEU,14116
Ecuador,ECU,Total,TOT,Gibraltar,GIB,5
Ecuador,ECU,Total,TOT,Greece,GRC,29
Ecuador,ECU,Total,TOT,Greenland,GRL,2
Ecuador,ECU,Total,TOT,Grenada,GRD,2
Ecuador,ECU,Total,TOT,Guadeloupe,GLP,2
Ecuador,ECU,Total,TOT,Guatemala,GTM,103
Ecuador,ECU,Total,TOT,Guinea,GIN,1
Ecuador,ECU,Total,TOT,Guyana,GUY,9
Ecuador,ECU,Total,TOT,Haiti,HTI,3
Ecuador,ECU,Total,TOT,Honduras,HND,334
Ecuador,ECU,Total,TOT,"Hong Kong SAR, China",HKG,2
Ecuador,ECU,Total,TOT,Hungary,HUN,57
Ecuador,ECU,Total,TOT,Iceland,ISL,13
Ecuador,ECU,Total,TOT,Ireland,IRL,54
Ecuador,ECU,Total,TOT,Israel,ISR,2018
Ecuador,ECU,Total,TOT,Italy,ITA,21819
Ecuador,ECU,Total,TOT,Jamaica,JAM,8
Ecuador,ECU,Total,TOT,Jordan,JOR,4
Ecuador,ECU,Total,TOT,Lebanon,LBN,49
Ecuador,ECU,Total,TOT,Liechtenstein,LIE,21
Ecuador,ECU,Total,TOT,Luxembourg,LUX,25
Ecuador,ECU,Total,TOT,"Macedonia, FYR",MKD,159
Ecuador,ECU,Total,TOT,Madagascar,MDG,3
Ecuador,ECU,Total,TOT,Malaysia,MYS,41
Ecuador,ECU,Total,TOT,Martinique,MTQ,2
Ecuador,ECU,Total,TOT,Mexico,MEX,1247
Ecuador,ECU,Total,TOT,Monaco,MCO,51
Ecuador,ECU,Total,TOT,Mozambique,MOZ,18
Ecuador,ECU,Total,TOT,Namibia,NAM,4
Ecuador,ECU,Total,TOT,Netherlands,NLD,1043
Ecuador,ECU,Total,TOT,Netherlands Antilles,ANT,39
Ecuador,ECU,Total,TOT,New Caledonia,NCL,1
Ecuador,ECU,Total,TOT,New Zealand,NZL,53
Ecuador,ECU,Total,TOT,Nicaragua,NIC,90
Ecuador,ECU,Total,TOT,Niger,NER,1
